date,close,pe_ttm,pb,pe_anchor,pb_anchor,ratio_universal,neutral_universal,report_date,fund_available_date,normalized_owner_eps,historical_owner_eps_growth,assumed_growth,neutral_value_fundamental,quality_factor,ratio_fundamental,ret,code
2021-04-12,119.22,150.06761118,11.75607194,153.803246675,8.748661725,1.1450410021363724,104.118542285878,2020-09-30,2020-10-27,0.17946898457081376,0.2414786736882486,0.1207393368441243,3.272987431409558,0.41526439586002467,36.42543776853314,0.017582792762034893,002371
2021-04-13,115.69,145.62938239,11.40838774,153.803246675,8.751066995,1.1110238567318589,104.12917715404316,2020-09-30,2020-10-27,0.17946898457081376,0.2414786736882486,0.1207393368441243,3.272987431409558,0.41526439586002467,35.346912392565,-0.02960912598557286,002371
2021-04-14,114.18,143.73388884,11.25989762,153.803246675,8.75363577,1.0964020053006513,104.14063404480001,2020-09-30,2020-10-27,0.17946898457081376,0.2414786736882486,0.1207393368441243,3.272987431409558,0.41526439586002467,34.88556017791574,-0.013052122050306814,002371
2021-04-15,112.53,141.65346909,11.09692065,153.803246675,8.760450165,1.080112232030734,104.18361783426042,2020-09-30,2020-10-27,0.17946898457081376,0.2414786736882486,0.1207393368441243,3.272987431409558,0.41526439586002467,34.38143358574933,-0.014450867052023142,002371
2021-04-16,111.0,139.73023661,10.9462575,153.803246675,8.768798685,1.0649402113005868,104.2312036132416,2020-09-30,2020-10-27,0.17946898457081376,0.2414786736882486,0.1207393368441243,3.272987431409558,0.41526439586002467,33.91397074574047,-0.013596374300186675,002371
2021-04-19,115.68,145.62013608,11.4076634,153.803246675,8.77489415,1.1094439611962386,104.26844802081763,2020-09-30,2020-10-27,0.17946898457081376,0.2414786736882486,0.1207393368441243,3.272987431409558,0.41526439586002467,35.34385707988521,0.042162162162162176,002371
2021-04-20,115.21,145.02837224,11.36130551,153.803246675,8.77888063,1.104684554884604,104.29221581000098,2020-09-30,2020-10-27,0.17946898457081376,0.2414786736882486,0.1207393368441243,3.272987431409558,0.41526439586002467,35.20025738393477,-0.004062932226832738,002371
2021-04-21,116.08,146.11943682,11.44677787,153.803246675,8.785953750000001,1.1125471215946152,104.33715367814928,2020-09-30,2020-10-27,0.17946898457081376,0.2414786736882486,0.1207393368441243,3.272987431409558,0.41526439586002467,35.466069587077065,0.007551427827445556,002371
2021-04-22,114.54,144.17771172,11.29466604,153.803246675,8.792878885,1.0973305346616944,104.38058213272316,2020-09-30,2020-10-27,0.17946898457081376,0.2414786736882486,0.1207393368441243,3.272987431409558,0.41526439586002467,34.99555143438841,-0.013266712611991638,002371
2021-04-23,120.44,151.61174495,11.87703707,153.803246675,8.79807013,1.153570171604681,104.40630571477173,2020-09-30,2020-10-27,0.17946898457081376,0.2414786736882486,0.1207393368441243,3.272987431409558,0.41526439586002467,36.79818591546831,0.05151038938362129,002371
2021-04-26,122.23,153.85859828,12.05305219,153.803246675,8.81121141,1.1697925251057575,104.48861432838234,2020-09-30,2020-10-27,0.17946898457081376,0.2414786736882486,0.1207393368441243,3.272987431409558,0.41526439586002467,37.34508688515187,0.014862172035868593,002371
2021-04-27,122.06,153.64593315,12.03639233,153.864852845,8.823475779999999,1.1671297531158529,104.58134553946545,2020-09-30,2020-10-27,0.17946898457081376,0.2414786736882486,0.1207393368441243,3.272987431409558,0.41526439586002467,37.293146569595336,-0.0013908205841446364,002371
2021-04-28,120.69,151.91687318,11.90094036,153.864852845,8.831000685,1.1535036517645185,104.6290575806848,2020-09-30,2020-10-27,0.17946898457081376,0.2414786736882486,0.1207393368441243,3.272987431409558,0.41526439586002467,36.874568732463224,-0.01122398820252335,002371
2021-04-29,124.71,144.49145778,12.29787982,153.864852845,8.836054834999999,1.1432396928235922,109.08473593318755,2021-03-31,2021-04-29,0.37863199167263284,0.38729043033746446,0.15,7.348907359199167,0.41515889559576347,16.969869656050477,0.033308476261496356,002371
2021-04-30,121.65,140.95108515,11.99655351,153.864852845,8.847342189999999,1.114516068486287,109.1505124418911,2021-03-31,2021-04-29,0.37863199167263284,0.38729043033746446,0.15,7.348907359199167,0.41515889559576347,16.55348122571198,-0.024536925667548615,002371
2021-05-06,123.04,142.55106124,12.13272982,153.864852845,8.87559872,1.12537159297168,109.33277574129801,2021-03-31,2021-04-29,0.37863199167263284,0.38729043033746446,0.15,7.348907359199167,0.41515889559576347,16.74262498981999,0.011426222770242411,002371
2021-05-07,119.22,138.12559546,11.75607194,153.864852845,8.8952518,1.0892294200564618,109.45352540497855,2021-03-31,2021-04-29,0.37863199167263284,0.38729043033746446,0.15,7.348907359199167,0.41515889559576347,16.22281982514905,-0.031046814044213278,002371
2021-05-10,111.8,129.52997923,11.02448644,153.864852845,8.898566445,1.02125593873667,109.47304760675428,2021-03-31,2021-04-29,0.37863199167263284,0.38729043033746446,0.15,7.348907359199167,0.41515889559576347,15.213145918903404,-0.062237879550411046,002371
2021-05-11,112.38,130.21082012,11.08243381,153.864852845,8.90148808,1.026455414632444,109.48356684371072,2021-03-31,2021-04-29,0.37863199167263284,0.38729043033746446,0.15,7.348907359199167,0.41515889559576347,15.292069216157106,0.005187835420393583,002371
2021-05-12,120.09,139.13834628,11.84226865,153.864852845,8.90321685,1.0967248515994572,109.49874968626948,2021-03-31,2021-04-29,0.37863199167263284,0.38729043033746446,0.15,7.348907359199167,0.41515889559576347,16.341204771029606,0.06860651361452219,002371
2021-05-13,116.94,135.48733701,11.5315259,153.864852845,8.911629264999998,1.06744246125879,109.55157232746538,2021-03-31,2021-04-29,0.37863199167263284,0.38729043033746446,0.15,7.348907359199167,0.41515889559576347,15.912569622151736,-0.026230327254559094,002371
2021-05-14,120.28,139.35961957,11.86110154,153.79699211,8.919750669999999,1.0976925321232442,109.57531046270749,2021-03-31,2021-04-29,0.37863199167263284,0.38729043033746446,0.15,7.348907359199167,0.41515889559576347,16.367058954612716,0.02856165554985468,002371
2021-05-17,124.83,144.62762596,12.30946929,153.72443037,8.923603835000002,1.139209784341771,109.57595494329964,2021-03-31,2021-04-29,0.37863199167263284,0.38729043033746446,0.15,7.348907359199167,0.41515889559576347,16.986198614102967,0.03782840039906876,002371
2021-05-18,129.62,150.17647921,12.78174033,153.679703975,8.931178245000002,1.182587592694175,109.60710293323753,2021-03-31,2021-04-29,0.37863199167263284,0.38729043033746446,0.15,7.348907359199167,0.41515889559576347,17.637996189698207,0.0383721861731956,002371
2021-05-19,129.34,149.85307978,12.75421533,153.42095612,8.941453345,1.1803568074732522,109.57703567353802,2021-03-31,2021-04-29,0.37863199167263284,0.38729043033746446,0.15,7.348907359199167,0.41515889559576347,17.599895287575727,-0.0021601604690634213,002371
2021-05-20,127.96,148.25310369,12.61803902,153.104184175,8.95001626,1.1684022593606764,109.5170768242239,2021-03-31,2021-04-29,0.37863199167263284,0.38729043033746446,0.15,7.348907359199167,0.41515889559576347,17.412112269972088,-0.010669553115818853,002371
2021-05-21,124.07,143.75104331,12.23486206,152.95756039,8.965372245000001,1.1324926813893588,109.55479186654794,2021-03-31,2021-04-29,0.37863199167263284,0.38729043033746446,0.15,7.348907359199167,0.41515889559576347,16.88278187977053,-0.030400125039074744,002371
2021-05-24,125.78,145.72548189,12.40290942,152.876856735,8.981023665,1.1473495333306492,109.62657529033227,2021-03-31,2021-04-29,0.37863199167263284,0.38729043033746446,0.15,7.348907359199167,0.41515889559576347,17.115469532018516,0.013782542113323082,002371
2021-05-25,129.83,150.42328403,12.80274625,152.46286017,8.995801335,1.1849694193455595,109.56400889375114,2021-03-31,2021-04-29,0.37863199167263284,0.38729043033746446,0.15,7.348907359199167,0.41515889559576347,17.666571866290063,0.03219907775481001,002371
2021-05-26,128.1,148.42331391,12.63252586,151.99580578500002,9.010571795,1.170049356941223,109.48256091938099,2021-03-31,2021-04-29,0.37863199167263284,0.38729043033746446,0.15,7.348907359199167,0.41515889559576347,17.431162721033328,-0.013325117461295721,002371
2021-05-27,138.74,160.74653402,13.68137319,151.85780693,9.03140352,1.2663083430214641,109.56257278457207,2021-03-31,2021-04-29,0.37863199167263284,0.38729043033746446,0.15,7.348907359199167,0.41515889559576347,18.878997001687463,0.08306010928961771,002371
2021-05-28,137.47,159.27421559,13.55606201,151.85780693,9.053226115000001,1.2531967653325295,109.69546347617887,2021-03-31,2021-04-29,0.37863199167263284,0.38729043033746446,0.15,7.348907359199167,0.41515889559576347,18.70618219563194,-0.009153812887415347,002371
2021-05-31,138.24,160.16781926,13.63211793,151.85780693,9.074300690000001,1.2587635356187343,109.82205639762938,2021-03-31,2021-04-29,0.37863199167263284,0.38729043033746446,0.15,7.348907359199167,0.41515889559576347,18.810959676468755,0.005601222084818502,002371
2021-06-01,148.38,171.9123246,14.63171,151.85780693,9.0943671,1.3495725823599718,109.94592061179156,2021-03-31,2021-04-29,0.37863199167263284,0.38729043033746446,0.15,7.348907359199167,0.41515889559576347,20.19075663190418,0.07335069444444442,002371
2021-06-02,150.58,174.46547794,14.84901262,151.85780693,9.09888555,1.369275625806598,109.97055462175338,2021-03-31,2021-04-29,0.37863199167263284,0.38729043033746446,0.15,7.348907359199167,0.41515889559576347,20.4901208628665,0.014826796064159709,002371
2021-06-03,149.8,173.56336376,14.77223236,151.85780693,9.109656435,1.3613899286536413,110.0346027593623,2021-03-31,2021-04-29,0.37863199167263284,0.38729043033746446,0.15,7.348907359199167,0.41515889559576347,20.383982635525314,-0.005179970779652043,002371
2021-06-04,153.52,177.86968239,15.13874945,151.85780693,9.13612165,1.3931454689142917,110.19667610134171,2021-03-31,2021-04-29,0.37863199167263284,0.38729043033746446,0.15,7.348907359199167,0.41515889559576347,20.89018033515251,0.0248331108144193,002371
2021-06-07,158.37,183.48661973,15.61681522,151.85780693,9.166646655000001,1.4347446979484535,110.38200749335671,2021-03-31,2021-04-29,0.37863199167263284,0.38729043033746446,0.15,7.348907359199167,0.41515889559576347,21.550142389773992,0.031591974986972415,002371
2021-06-08,159.07,184.29511828,15.68562772,151.85780693,9.196339335000001,1.4387383222676384,110.56214847275703,2021-03-31,2021-04-29,0.37863199167263284,0.38729043033746446,0.15,7.348907359199167,0.41515889559576347,21.64539464508018,0.004420029045905105,002371
2021-06-09,159.42,184.71213333,15.72112048,151.85780693,9.221513565,1.4400242097252822,110.70647210189128,2021-03-31,2021-04-29,0.37863199167263284,0.38729043033746446,0.15,7.348907359199167,0.41515889559576347,21.693020772733277,0.0022002891808636793,002371
2021-06-10,167.62,194.20986374,16.52948624,151.85780693,9.240878355,1.51248170777065,110.82448081112105,2021-03-31,2021-04-29,0.37863199167263284,0.38729043033746446,0.15,7.348907359199167,0.41515889559576347,22.808832906320113,0.051436457157195026,002371
2021-06-11,160.92,186.44827759,15.86888627,151.85780693,9.262694665,1.450324474087029,110.95448147994483,2021-03-31,2021-04-29,0.37863199167263284,0.38729043033746446,0.15,7.348907359199167,0.41515889559576347,21.897132748389406,-0.039971363799069404,002371
2021-06-15,174.84,202.57569617,17.24151451,151.85780693,9.28464143,1.5739112735978618,111.0863127629341,2021-03-31,2021-04-29,0.37863199167263284,0.38729043033746446,0.15,7.348907359199167,0.41515889559576347,23.791291882478276,0.086502609992543,002371
2021-06-16,168.2,194.88219411,16.58670927,151.85780693,9.299323515000001,1.5129408749539142,111.17420567087497,2021-03-31,2021-04-29,0.37863199167263284,0.38729043033746446,0.15,7.348907359199167,0.41515889559576347,22.887756203573815,-0.03797757950125835,002371
2021-06-17,185.02,214.37126458,18.24545263,151.85780693,9.304159015,1.6638090485683703,111.20266484859008,2021-03-31,2021-04-29,0.37863199167263284,0.38729043033746446,0.15,7.348907359199167,0.41515889559576347,25.1765318239312,0.10000000000000009,002371
2021-06-18,191.28,221.62222005,18.86259208,151.85780693,9.309053044999999,1.7196339973620767,111.23297183785856,2021-03-31,2021-04-29,0.37863199167263284,0.38729043033746446,0.15,7.348907359199167,0.41515889559576347,26.028359135669437,0.03383418008863903,002371
2021-06-21,185.08,214.43934866,18.25124736,151.85780693,9.31899467,1.6630121484077183,111.2920312561807,2021-03-31,2021-04-29,0.37863199167263284,0.38729043033746446,0.15,7.348907359199167,0.41515889559576347,25.184696302957445,-0.0324132162275198,002371
2021-06-22,184.88,214.20956486,18.23169013,151.85780693,9.344562025,1.6589559620519054,111.44358513973349,2021-03-31,2021-04-29,0.37863199167263284,0.38729043033746446,0.15,7.348907359199167,0.41515889559576347,25.15748137286996,-0.001080613788632001,002371
2021-06-23,198.11,229.52848488,19.53550587,151.85780693,9.37174195,1.7750144915161898,111.61035639251459,2021-03-31,2021-04-29,0.37863199167263284,0.38729043033746446,0.15,7.348907359199167,0.41515889559576347,26.957748998157008,0.07155993076590228,002371
2021-06-24,189.46,219.51161329,18.68295524,151.85780693,9.3908326,1.695824581314566,111.72146110368017,2021-03-31,2021-04-29,0.37863199167263284,0.38729043033746446,0.15,7.348907359199167,0.41515889559576347,25.780703271873335,-0.04366261168037966,002371
2021-06-25,193.92,224.67749354,19.12263089,151.85780693,9.40539527,1.734389032202603,111.80882512485076,2021-03-31,2021-04-29,0.37863199167263284,0.38729043033746446,0.15,7.348907359199167,0.41515889559576347,26.38759621282422,0.02354058904254175,002371
2021-06-28,197.85,229.23061699,19.5101539,151.85780693,9.42868941,1.767349463864407,111.94729964010065,2021-03-31,2021-04-29,0.37863199167263284,0.38729043033746446,0.15,7.348907359199167,0.41515889559576347,26.922369589043278,0.020266089108911034,002371
2021-06-29,201.18,233.08587853,19.83828086,151.85780693,9.449803854999999,1.7950644233174409,112.0739720461961,2021-03-31,2021-04-29,0.37863199167263284,0.38729043033746446,0.15,7.348907359199167,0.41515889559576347,27.375498174999883,0.016830932524639852,002371
2021-06-30,203.75,236.09305135,19.36429384,151.85780693,9.457097390000001,1.7842057805990326,114.19646893621912,2021-03-31,2021-04-29,0.37863199167263284,0.38729043033746446,0.15,7.348907359199167,0.41515889559576347,27.725210026624048,0.012774629684859207,002371
2021-07-01,196.86,228.10922836,18.70946264,151.85780693,9.46586776,1.723071528923178,114.24946480488036,2021-03-31,2021-04-29,0.37863199167263284,0.38729043033746446,0.15,7.348907359199167,0.41515889559576347,26.787655685110234,-0.03381595092024536,002371
2021-07-02,195.9,226.99421683,18.61800967,151.85780693,9.46790884,1.7144642215083297,114.26310187310504,2021-03-31,2021-04-29,0.37863199167263284,0.38729043033746446,0.15,7.348907359199167,0.41515889559576347,26.65702402069031,-0.00487656202377329,002371
2021-07-05,211.46,245.03016664,20.09731383,151.85780693,9.539294355,1.8437502744430354,114.6901524198435,2021-03-31,2021-04-29,0.37863199167263284,0.38729043033746446,0.15,7.348907359199167,0.41515889559576347,28.774345581496547,0.07942827973455846,002371
2021-07-06,212.28,245.98345894,20.17550263,151.85780693,9.644921889999999,1.840760194372107,115.32192006814327,2021-03-31,2021-04-29,0.37863199167263284,0.38729043033746446,0.15,7.348907359199167,0.41515889559576347,28.88592679485523,0.003877801948358961,002371
2021-07-07,226.45,262.40221645,21.52216507,151.99580578500002,9.731189924999999,1.9540152647940279,115.88957572645678,2021-03-31,2021-04-29,0.37863199167263284,0.38729043033746446,0.15,7.348907359199167,0.41515889559576347,30.81410459155345,0.06675146033540602,002371
2021-07-08,242.03,280.45518934,23.00286545,152.46286017,9.78574086,2.0794276903928357,116.39260221367776,2021-03-31,2021-04-29,0.37863199167263284,0.38729043033746446,0.15,7.348907359199167,0.41515889559576347,32.934147645368434,0.06880105983660867,002371
2021-07-09,241.74,280.02961242,22.96795974,152.876856735,9.790337789999999,2.072972201624309,116.6151672514378,2021-03-31,2021-04-29,0.37863199167263284,0.38729043033746446,0.15,7.348907359199167,0.41515889559576347,32.894685996741586,-0.0011981985704251352,002371
2021-07-12,245.89,284.83012006,23.36169619,153.049355305,9.80527776,2.1057142674489744,116.77272828563308,2021-03-31,2021-04-29,0.37863199167263284,0.38729043033746446,0.15,7.348907359199167,0.41515889559576347,33.45939579605687,0.01716720443451636,002371
2021-07-13,237.58,275.20357017,22.57212894,153.42095612,9.824006775,2.03014297159076,117.02624067596547,2021-03-31,2021-04-29,0.37863199167263284,0.38729043033746446,0.15,7.348907359199167,0.41515889559576347,32.32861545092192,-0.033795599658383746,002371
2021-07-14,232.65,269.50083946,22.10439238,153.679703975,9.8332193,1.985469553416071,117.17631207173004,2021-03-31,2021-04-29,0.37863199167263284,0.38729043033746446,0.15,7.348907359199167,0.41515889559576347,31.657767424265447,-0.020750904958329874,002371
