date,TRUE_BUYHOLD_growth6
2024-02-06,1.9412636005889348
2024-02-07,1.9609819571997509
2024-02-08,1.9848354232214636
2024-02-19,2.0041657574753255
2024-02-20,1.9741659242735787
2024-02-21,2.005383673570226
2024-02-22,2.0289597070679024
2024-02-23,2.020782062136181
2024-02-26,2.0122682256527336
2024-02-27,2.0879842557319734
2024-02-28,2.019094345375254
2024-02-29,2.1385751003192435
2024-03-01,2.201221049825722
2024-03-04,2.2073293696990537
2024-03-05,2.22066564595614
2024-03-06,2.199743377237281
2024-03-07,2.1688929998470114
2024-03-08,2.2416121581798087
2024-03-11,2.260496308362233
2024-03-12,2.2421636382097088
2024-03-13,2.22015466228182
2024-03-14,2.183640209244274
2024-03-15,2.1877594549317956
2024-03-18,2.2455626336012564
2024-03-19,2.254959239130991
2024-03-27,2.2687099926400767
2024-03-28,2.2743724291272627
2024-03-29,2.259244174589372
2024-04-01,2.2851092106089808
